episode,step,epsilon,episode_loss,max_episode_reward,episode_moving_average_30
1,23,0.999977575000001,0.0,0.0,0.0
2,46,0.9999551500000019,0.0,0.0,0.0
3,67,0.9999346750000028,0.0,0.0,0.0
4,135,0.9998683750000056,0.0,1.0,0.03333333333333333
5,204,0.9998011000000084,0.0,1.0,0.06666666666666667
6,227,0.9997786750000094,0.0,1.0,0.06666666666666667
7,250,0.9997562500000103,0.0,1.0,0.06666666666666667
8,273,0.9997338250000113,0.0,1.0,0.06666666666666667
9,296,0.9997114000000122,0.0,1.0,0.06666666666666667
10,319,0.9996889750000132,0.0,1.0,0.06666666666666667
11,342,0.9996665500000141,0.0,1.0,0.06666666666666667
12,365,0.9996441250000151,0.0,1.0,0.06666666666666667
13,388,0.999621700000016,0.0,1.0,0.06666666666666667
14,409,0.9996012250000169,0.0,1.0,0.06666666666666667
15,432,0.9995788000000179,0.0,1.0,0.06666666666666667
16,455,0.9995563750000188,0.0,1.0,0.06666666666666667
17,478,0.9995339500000198,0.0,1.0,0.06666666666666667
18,499,0.9995134750000206,0.0,1.0,0.06666666666666667
19,520,0.9994930000000215,0.0,1.0,0.06666666666666667
20,543,0.9994705750000225,0.0,1.0,0.06666666666666667
21,566,0.9994481500000234,0.0,1.0,0.06666666666666667
22,589,0.9994257250000244,0.0,1.0,0.06666666666666667
23,612,0.9994033000000253,0.0,1.0,0.06666666666666667
24,633,0.9993828250000262,0.0,1.0,0.06666666666666667
25,702,0.999315550000029,0.0,1.0,0.1
26,725,0.99929312500003,0.0,1.0,0.1
27,776,0.9992434000000321,0.0,1.0,0.13333333333333333
28,845,0.9991761250000349,0.0,1.0,0.16666666666666666
29,917,0.9991059250000379,0.0,1.0,0.2
30,938,0.9990854500000388,0.0,1.0,0.2
31,961,0.9990630250000397,0.0,1.0,0.2
32,984,0.9990406000000407,0.0,1.0,0.2
33,1007,0.9990181750000416,0.0,1.0,0.2
34,1030,0.9989957500000426,0.0,1.0,0.16666666666666666
35,1053,0.9989733250000435,0.0,1.0,0.13333333333333333
36,1076,0.9989509000000445,0.0,1.0,0.13333333333333333
37,1099,0.9989284750000454,0.0,1.0,0.13333333333333333
38,1122,0.9989060500000464,0.0,1.0,0.13333333333333333
39,1145,0.9988836250000473,0.0,1.0,0.13333333333333333
40,1168,0.9988612000000483,0.0,1.0,0.13333333333333333
41,1191,0.9988387750000493,0.0,1.0,0.13333333333333333
42,1214,0.9988163500000502,0.0,1.0,0.13333333333333333
43,1281,0.998751025000053,0.0,1.0,0.16666666666666666
44,1304,0.9987286000000539,0.0,1.0,0.16666666666666666
45,1327,0.9987061750000549,0.0,1.0,0.16666666666666666
46,1350,0.9986837500000558,0.0,1.0,0.16666666666666666
47,1371,0.9986632750000567,0.0,1.0,0.16666666666666666
48,1469,0.9985677250000607,0.0,2.0,0.23333333333333334
49,1540,0.9984985000000637,0.0,2.0,0.26666666666666666
50,1561,0.9984780250000646,0.0,2.0,0.26666666666666666
51,1584,0.9984556000000655,0.0,2.0,0.26666666666666666
52,1605,0.9984351250000664,0.0,2.0,0.26666666666666666
53,1705,0.9983376250000705,0.0,2.0,0.3333333333333333
54,1728,0.9983152000000715,0.0,2.0,0.3333333333333333
55,1795,0.9982498750000742,0.0,2.0,0.3333333333333333
56,1818,0.9982274500000752,0.0,2.0,0.3333333333333333
57,1841,0.9982050250000761,0.0,2.0,0.3
58,1862,0.998184550000077,0.0,2.0,0.26666666666666666
59,1883,0.9981640750000779,0.0,2.0,0.23333333333333334
60,1906,0.9981416500000788,0.0,2.0,0.23333333333333334
61,1929,0.9981192250000798,0.0,2.0,0.23333333333333334
62,1950,0.9980987500000806,0.0,2.0,0.23333333333333334
63,1973,0.9980763250000816,0.0,2.0,0.23333333333333334
64,1996,0.9980539000000825,0.0,2.0,0.23333333333333334
65,2019,0.9980314750000835,0.0,2.0,0.23333333333333334
66,2042,0.9980090500000844,0.0,2.0,0.23333333333333334
67,2065,0.9979866250000854,0.0,2.0,0.23333333333333334
68,2086,0.9979661500000863,0.0,2.0,0.23333333333333334
69,2157,0.9978969250000892,0.0,2.0,0.26666666666666666
70,2180,0.9978745000000901,0.0,2.0,0.26666666666666666
71,2203,0.9978520750000911,0.0,2.0,0.26666666666666666
72,2272,0.997784800000094,0.0,2.0,0.3
73,2322,0.997736050000096,0.0,2.0,0.3
74,2345,0.997713625000097,0.0,2.0,0.3
75,2368,0.9976912000000979,0.0,2.0,0.3
76,2391,0.9976687750000989,0.0,2.0,0.3
77,2412,0.9976483000000997,0.0,2.0,0.3
78,2435,0.9976258750001007,0.0,2.0,0.23333333333333334
79,2458,0.9976034500001016,0.0,2.0,0.2
80,2481,0.9975810250001026,0.0,2.0,0.2
81,2504,0.9975586000001035,0.0,2.0,0.2
82,2527,0.9975361750001045,0.0,2.0,0.2
83,2548,0.9975157000001054,0.0,2.0,0.13333333333333333
84,2569,0.9974952250001062,0.0,2.0,0.13333333333333333
85,2592,0.9974728000001072,0.0,2.0,0.1
86,2615,0.9974503750001081,0.0,2.0,0.1
87,2638,0.9974279500001091,0.0,2.0,0.1
88,2659,0.99740747500011,0.0,2.0,0.1
89,2680,0.9973870000001108,0.0,2.0,0.1
90,2703,0.9973645750001118,0.0,2.0,0.1
91,2726,0.9973421500001127,0.0,2.0,0.1
92,2793,0.9972768250001155,0.0,2.0,0.13333333333333333
93,2816,0.9972544000001164,0.0,2.0,0.13333333333333333
94,2839,0.9972319750001174,0.0,2.0,0.13333333333333333
95,2862,0.9972095500001183,0.0,2.0,0.13333333333333333
96,2885,0.9971871250001193,0.0,2.0,0.13333333333333333
97,2908,0.9971647000001203,0.0,2.0,0.13333333333333333
98,2931,0.9971422750001212,0.0,2.0,0.13333333333333333
99,2954,0.9971198500001222,0.0,2.0,0.1
100,2975,0.997099375000123,0.0,2.0,0.1
101,2998,0.997076950000124,0.0,2.0,0.1
102,3021,0.9970545250001249,0.0,2.0,0.06666666666666667
103,3044,0.9970321000001259,0.0,2.0,0.03333333333333333
104,3067,0.9970096750001268,0.0,2.0,0.03333333333333333
105,3090,0.9969872500001278,0.0,2.0,0.03333333333333333
106,3113,0.9969648250001287,0.0,2.0,0.03333333333333333
107,3134,0.9969443500001296,0.0,2.0,0.03333333333333333
108,3157,0.9969219250001305,0.0,2.0,0.03333333333333333
109,3178,0.9969014500001314,0.0,2.0,0.03333333333333333
110,3201,0.9968790250001324,0.0,2.0,0.03333333333333333
111,3299,0.9967834750001364,0.0,2.0,0.1
112,3320,0.9967630000001373,0.0,2.0,0.1
113,3391,0.9966937750001402,0.0,2.0,0.13333333333333333
114,3538,0.9965504500001463,0.0,3.0,0.23333333333333334
115,3561,0.9965280250001473,0.0,3.0,0.23333333333333334
116,3584,0.9965056000001482,0.0,3.0,0.23333333333333334
117,3607,0.9964831750001492,0.0,3.0,0.23333333333333334
118,3658,0.9964334500001513,0.0,3.0,0.26666666666666666
119,3681,0.9964110250001522,0.0,3.0,0.26666666666666666
120,3704,0.9963886000001532,0.0,3.0,0.26666666666666666
121,3802,0.9962930500001572,0.0,3.0,0.3333333333333333
122,3873,0.9962238250001602,0.0,3.0,0.3333333333333333
123,3896,0.9962014000001611,0.0,3.0,0.3333333333333333
124,4019,0.9960814750001662,0.0,3.0,0.4
125,4093,0.9960093250001693,0.0,3.0,0.43333333333333335
126,4116,0.9959869000001702,0.0,3.0,0.43333333333333335
127,4139,0.9959644750001712,0.0,3.0,0.43333333333333335
128,4235,0.9958708750001751,0.0,3.0,0.5
129,4258,0.9958484500001761,0.0,3.0,0.5
130,4327,0.9957811750001789,0.0,3.0,0.5333333333333333
131,4350,0.9957587500001799,0.0,3.0,0.5333333333333333
132,4371,0.9957382750001808,0.0,3.0,0.5333333333333333
133,4394,0.9957158500001817,0.0,3.0,0.5333333333333333
134,4417,0.9956934250001827,0.0,3.0,0.5333333333333333
135,4440,0.9956710000001836,0.0,3.0,0.5333333333333333
136,4509,0.9956037250001865,0.0,3.0,0.5666666666666667
137,4581,0.9955335250001894,0.0,3.0,0.6
138,4602,0.9955130500001903,0.0,3.0,0.6
139,4702,0.9954155500001944,0.0,3.0,0.6666666666666666
140,4723,0.9953950750001953,0.0,3.0,0.6666666666666666
141,4746,0.9953726500001963,0.0,3.0,0.6
142,4767,0.9953521750001971,0.0,3.0,0.6
143,4788,0.995331700000198,0.0,3.0,0.5666666666666667
144,4811,0.995309275000199,0.0,3.0,0.4666666666666667
145,4834,0.9952868500001999,0.0,3.0,0.4666666666666667
146,4932,0.995191300000204,0.0,3.0,0.5333333333333333
147,4953,0.9951708250002048,0.0,3.0,0.5333333333333333
148,5024,0.9951016000002078,0.0,3.0,0.5333333333333333
149,5047,0.9950791750002087,0.0,3.0,0.5333333333333333
150,5070,0.9950567500002097,0.0,3.0,0.5333333333333333
151,5093,0.9950343250002106,0.0,3.0,0.4666666666666667
152,5114,0.9950138500002115,0.0,3.0,0.43333333333333335
153,5135,0.9949933750002123,0.0,3.0,0.43333333333333335
154,5158,0.9949709500002133,0.0,3.0,0.36666666666666664
155,5227,0.9949036750002161,0.0,3.0,0.36666666666666664
156,5250,0.9948812500002171,0.0,3.0,0.36666666666666664
157,5273,0.994858825000218,0.0,3.0,0.36666666666666664
158,5296,0.994836400000219,0.0,3.0,0.3
159,5319,0.99481397500022,0.049841102212667465,3.0,0.3
160,5340,0.9947935000002208,0.2792002201313153,3.0,0.26666666666666666
161,5391,0.9947437750002229,0.4391259475451079,3.0,0.3
162,5414,0.9947213500002239,0.2781076783721801,3.0,0.3
163,5437,0.9946989250002248,0.2873352234673803,3.0,0.3
164,5460,0.9946765000002258,0.39609125070273876,3.0,0.3
165,5483,0.9946540750002267,0.168922528042458,3.0,0.3
166,5506,0.9946316500002277,0.3612210319843143,3.0,0.26666666666666666
167,5527,0.9946111750002286,0.1677781135731493,3.0,0.23333333333333334
168,5596,0.9945439000002314,0.7684508013198865,3.0,0.26666666666666666
169,5617,0.9945234250002323,0.26206716882734327,3.0,0.2
170,5640,0.9945010000002332,0.1540855879738956,3.0,0.2
171,5709,0.9944337250002361,0.7052094097925874,3.0,0.23333333333333334
172,5781,0.9943635250002391,0.9288619035178272,3.0,0.26666666666666666
173,5804,0.99434110000024,0.2866022459056694,3.0,0.26666666666666666
174,5928,0.9942202000002451,1.4840477367488347,3.0,0.3333333333333333
175,5949,0.994199725000246,0.16473869293986354,3.0,0.3333333333333333
176,6047,0.9941041750002501,1.1164203995108437,3.0,0.3333333333333333
177,6118,0.994034950000253,1.1245377441136952,3.0,0.36666666666666664
178,6141,0.9940125250002539,0.19178941793506965,3.0,0.3333333333333333
179,6260,0.9938965000002589,1.5279893304104917,3.0,0.4
180,6283,0.9938740750002598,0.41951414044888224,3.0,0.4
181,6354,0.9938048500002628,0.9400350604664709,3.0,0.43333333333333335
182,6377,0.9937824250002637,0.2329565073014237,3.0,0.43333333333333335
183,6400,0.9937600000002647,0.38292778993491083,3.0,0.43333333333333335
184,6423,0.9937375750002656,0.2391014219756471,3.0,0.43333333333333335
185,6446,0.9937151500002666,0.21980762024395517,3.0,0.4
186,6469,0.9936927250002675,0.24228297778608976,3.0,0.4
187,6492,0.9936703000002685,0.22839776915498078,3.0,0.4
188,6515,0.9936478750002694,0.25359065373049816,3.0,0.4
189,6611,0.9935542750002734,1.2981716508256795,3.0,0.4666666666666667
190,6634,0.9935318500002743,0.26951585293136304,3.0,0.4666666666666667
191,6657,0.9935094250002753,0.2893575271396003,3.0,0.43333333333333335
192,6678,0.9934889500002761,0.2474544183933176,3.0,0.43333333333333335
193,6701,0.9934665250002771,0.19770513201365247,3.0,0.43333333333333335
194,6724,0.993444100000278,0.2232774117437657,3.0,0.43333333333333335
195,6747,0.993421675000279,0.28687891659501474,3.0,0.43333333333333335
196,6770,0.99339925000028,0.2575577087736747,3.0,0.43333333333333335
197,6793,0.9933768250002809,0.2469906730002549,3.0,0.43333333333333335
198,6816,0.9933544000002819,0.20196998525352683,3.0,0.4
199,6839,0.9933319750002828,0.2949061991093913,3.0,0.4
200,6862,0.9933095500002838,0.22598825092427433,3.0,0.4
201,6885,0.9932871250002847,0.27279339713277295,3.0,0.36666666666666664
202,6952,0.9932218000002875,0.906676836508268,3.0,0.36666666666666664
203,6975,0.9931993750002884,0.20590843810350634,3.0,0.36666666666666664
204,6998,0.9931769500002894,0.2745939215528779,3.0,0.3
205,7021,0.9931545250002903,0.16946092631405918,3.0,0.3
206,7044,0.9931321000002913,0.23739443403610494,3.0,0.23333333333333334
207,7067,0.9931096750002922,0.23228533593646716,3.0,0.2
208,7090,0.9930872500002932,0.23207326210831525,3.0,0.2
209,7113,0.9930648250002941,0.2770589582651155,3.0,0.13333333333333333
210,7136,0.9930424000002951,0.15457230801985133,3.0,0.13333333333333333
211,7159,0.993019975000296,0.29274663230171427,3.0,0.1
212,7228,0.9929527000002989,0.5738053556560772,3.0,0.13333333333333333
213,7251,0.9929302750002998,0.13668325560865924,3.0,0.13333333333333333
214,7319,0.9928639750003027,0.3895369645615574,3.0,0.16666666666666666
215,7342,0.9928415500003036,0.08401819225400686,3.0,0.16666666666666666
216,7365,0.9928191250003046,0.0843215465429239,3.0,0.16666666666666666
217,7388,0.9927967000003055,0.11702055943896994,3.0,0.16666666666666666
218,7411,0.9927742750003065,0.1133189543907065,3.0,0.16666666666666666
219,7432,0.9927538000003073,0.08460029980051331,3.0,0.1
220,7453,0.9927333250003082,0.08776531158218859,3.0,0.1
221,7476,0.9927109000003091,0.06326676224125549,3.0,0.1
222,7525,0.9926631250003112,0.20121815073798643,3.0,0.13333333333333333
223,7548,0.9926407000003121,0.08988838791265152,3.0,0.13333333333333333
224,7571,0.9926182750003131,0.07447667022643145,3.0,0.13333333333333333
225,7592,0.992597800000314,0.06870419648475945,3.0,0.13333333333333333
