episode,step,epsilon,episode_loss,max_episode_reward,episode_moving_average_30
1,23,0.999977575000001,0.0,0.0,0.0
2,46,0.9999551500000019,0.0,0.0,0.0
3,67,0.9999346750000028,0.0,0.0,0.0
4,88,0.9999142000000036,0.0,0.0,0.0
5,111,0.9998917750000046,0.0,0.0,0.0
6,134,0.9998693500000055,0.0,0.0,0.0
7,157,0.9998469250000065,0.0,0.0,0.0
8,180,0.9998245000000074,0.0,0.0,0.0
9,203,0.9998020750000084,0.0,0.0,0.0
10,226,0.9997796500000093,0.0,0.0,0.0
11,249,0.9997572250000103,0.0,0.0,0.0
12,272,0.9997348000000112,0.0,0.0,0.0
13,293,0.9997143250000121,0.0,0.0,0.0
14,314,0.999693850000013,0.0,0.0,0.0
15,337,0.9996714250000139,0.0,0.0,0.0
16,360,0.9996490000000149,0.0,0.0,0.0
17,381,0.9996285250000158,0.0,0.0,0.0
18,402,0.9996080500000166,0.0,0.0,0.0
19,502,0.9995105500000208,0.0,2.0,0.06666666666666667
20,525,0.9994881250000217,0.0,2.0,0.06666666666666667
21,594,0.9994208500000246,0.0,2.0,0.1
22,617,0.9993984250000255,0.0,2.0,0.1
23,640,0.9993760000000265,0.0,2.0,0.1
24,661,0.9993555250000273,0.0,2.0,0.1
25,684,0.9993331000000283,0.0,2.0,0.1
26,782,0.9992375500000323,0.0,2.0,0.16666666666666666
27,853,0.9991683250000353,0.0,2.0,0.2
28,972,0.9990523000000402,0.0,2.0,0.26666666666666666
29,1095,0.9989323750000453,0.0,2.0,0.3333333333333333
30,1170,0.9988592500000484,0.0,2.0,0.36666666666666664
31,1193,0.9988368250000493,0.0,2.0,0.36666666666666664
32,1214,0.9988163500000502,0.0,2.0,0.36666666666666664
33,1282,0.998750050000053,0.0,2.0,0.4
34,1333,0.9987003250000551,0.0,2.0,0.43333333333333335
35,1356,0.9986779000000561,0.0,2.0,0.43333333333333335
36,1379,0.998655475000057,0.0,2.0,0.43333333333333335
37,1402,0.998633050000058,0.0,2.0,0.43333333333333335
38,1425,0.9986106250000589,0.0,2.0,0.43333333333333335
39,1446,0.9985901500000598,0.0,2.0,0.43333333333333335
40,1469,0.9985677250000607,0.0,2.0,0.43333333333333335
41,1492,0.9985453000000617,0.0,2.0,0.43333333333333335
42,1513,0.9985248250000626,0.0,2.0,0.43333333333333335
43,1534,0.9985043500000634,0.0,2.0,0.43333333333333335
44,1616,0.9984244000000668,0.0,2.0,0.5
45,1637,0.9984039250000677,0.0,2.0,0.5
46,1660,0.9983815000000686,0.0,2.0,0.5
47,1683,0.9983590750000696,0.0,2.0,0.5
48,1734,0.9983093500000717,0.0,2.0,0.5333333333333333
49,1755,0.9982888750000726,0.0,2.0,0.4666666666666667
50,1778,0.9982664500000735,0.0,2.0,0.4666666666666667
51,1801,0.9982440250000745,0.0,2.0,0.43333333333333335
52,1824,0.9982216000000754,0.0,2.0,0.43333333333333335
53,1845,0.9982011250000763,0.0,2.0,0.43333333333333335
54,1868,0.9981787000000772,0.0,2.0,0.43333333333333335
55,1891,0.9981562750000782,0.0,2.0,0.43333333333333335
56,1942,0.9981065500000803,0.0,2.0,0.4
57,2014,0.9980363500000833,0.0,2.0,0.4
58,2037,0.9980139250000842,0.0,2.0,0.3333333333333333
59,2060,0.9979915000000852,0.0,2.0,0.26666666666666666
60,2083,0.9979690750000861,0.0,2.0,0.23333333333333334
61,2152,0.997901800000089,0.0,2.0,0.26666666666666666
62,2173,0.9978813250000899,0.0,2.0,0.26666666666666666
63,2196,0.9978589000000908,0.0,2.0,0.23333333333333334
64,2217,0.9978384250000917,0.0,2.0,0.2
65,2238,0.9978179500000925,0.0,2.0,0.2
66,2261,0.9977955250000935,0.0,2.0,0.2
67,2284,0.9977731000000944,0.0,2.0,0.2
68,2335,0.9977233750000966,0.0,2.0,0.23333333333333334
69,2358,0.9977009500000975,0.0,2.0,0.23333333333333334
70,2381,0.9976785250000985,0.0,2.0,0.23333333333333334
71,2404,0.9976561000000994,0.0,2.0,0.23333333333333334
72,2525,0.9975381250001044,0.0,2.0,0.3
73,2548,0.9975157000001054,0.0,2.0,0.3
74,2569,0.9974952250001062,0.0,2.0,0.23333333333333334
75,2592,0.9974728000001072,0.0,2.0,0.23333333333333334
76,2615,0.9974503750001081,0.0,2.0,0.23333333333333334
77,2638,0.9974279500001091,0.0,2.0,0.23333333333333334
78,2659,0.99740747500011,0.0,2.0,0.2
79,2680,0.9973870000001108,0.0,2.0,0.2
80,2703,0.9973645750001118,0.0,2.0,0.2
81,2773,0.9972963250001147,0.0,2.0,0.23333333333333334
82,2794,0.9972758500001155,0.0,2.0,0.23333333333333334
83,2817,0.9972534250001165,0.0,2.0,0.23333333333333334
84,2838,0.9972329500001174,0.0,2.0,0.23333333333333334
85,2861,0.9972105250001183,0.0,2.0,0.23333333333333334
86,2884,0.9971881000001193,0.0,2.0,0.2
87,2907,0.9971656750001202,0.0,2.0,0.16666666666666666
88,2930,0.9971432500001212,0.0,2.0,0.16666666666666666
89,2953,0.9971208250001221,0.0,2.0,0.16666666666666666
90,2974,0.997100350000123,0.0,2.0,0.16666666666666666
91,3043,0.9970330750001258,0.0,2.0,0.16666666666666666
92,3066,0.9970106500001268,0.0,2.0,0.16666666666666666
93,3089,0.9969882250001277,0.0,2.0,0.16666666666666666
94,3112,0.9969658000001287,0.0,2.0,0.16666666666666666
95,3135,0.9969433750001296,0.0,2.0,0.16666666666666666
96,3186,0.9968936500001317,0.0,2.0,0.2
97,3239,0.9968419750001339,0.0,2.0,0.23333333333333334
98,3339,0.9967444750001381,0.0,2.0,0.26666666666666666
99,3410,0.996675250000141,0.0,2.0,0.3
100,3433,0.996652825000142,0.0,2.0,0.3
101,3456,0.9966304000001429,0.0,2.0,0.3
102,3556,0.996532900000147,0.0,2.0,0.3
103,3579,0.996510475000148,0.0,2.0,0.3
104,3600,0.9964900000001489,0.0,2.0,0.3
105,3623,0.9964675750001498,0.0,2.0,0.3
106,3646,0.9964451500001508,0.0,2.0,0.3
107,3667,0.9964246750001516,0.0,2.0,0.3
108,3690,0.9964022500001526,0.0,2.0,0.3
109,3713,0.9963798250001535,0.0,2.0,0.3
110,3736,0.9963574000001545,0.0,2.0,0.3
111,3808,0.9962872000001575,0.0,2.0,0.3
112,3831,0.9962647750001584,0.0,2.0,0.3
113,3852,0.9962443000001593,0.0,2.0,0.3
114,3875,0.9962218750001602,0.0,2.0,0.3
115,3947,0.9961516750001632,0.0,2.0,0.3333333333333333
116,3970,0.9961292500001642,0.0,2.0,0.3333333333333333
117,4039,0.996061975000167,0.0,2.0,0.36666666666666664
118,4062,0.996039550000168,0.0,2.0,0.36666666666666664
119,4234,0.9958718500001751,0.0,3.0,0.4666666666666667
120,4306,0.9958016500001781,0.0,3.0,0.5
121,4375,0.9957343750001809,0.0,3.0,0.5
122,4398,0.9957119500001819,0.0,3.0,0.5
123,4421,0.9956895250001828,0.0,3.0,0.5
124,4474,0.995637850000185,0.0,3.0,0.5333333333333333
125,4497,0.995615425000186,0.0,3.0,0.5333333333333333
126,4520,0.9955930000001869,0.0,3.0,0.5
127,4616,0.9954994000001909,0.0,3.0,0.5333333333333333
128,4639,0.9954769750001918,0.0,3.0,0.4666666666666667
129,4708,0.9954097000001947,0.0,3.0,0.4666666666666667
130,4731,0.9953872750001956,0.0,3.0,0.4666666666666667
131,4754,0.9953648500001966,0.0,3.0,0.4666666666666667
132,4777,0.9953424250001975,0.0,3.0,0.4
133,4800,0.9953200000001985,0.0,3.0,0.4
134,4821,0.9952995250001994,0.0,3.0,0.4
135,4919,0.9952039750002034,0.0,3.0,0.4666666666666667
136,4942,0.9951815500002044,0.0,3.0,0.4666666666666667
137,4965,0.9951591250002053,0.0,3.0,0.4666666666666667
138,4988,0.9951367000002063,0.0,3.0,0.4666666666666667
139,5009,0.9951162250002071,0.0,3.0,0.4666666666666667
140,5032,0.9950938000002081,0.0,3.0,0.4666666666666667
141,5055,0.995071375000209,0.0,3.0,0.43333333333333335
142,5078,0.99504895000021,0.0,3.0,0.43333333333333335
143,5150,0.994978750000213,0.0,3.0,0.4666666666666667
144,5173,0.9949563250002139,0.0,3.0,0.4666666666666667
145,5196,0.9949339000002149,0.0,3.0,0.43333333333333335
146,5219,0.9949114750002158,0.0,3.0,0.43333333333333335
147,5242,0.9948890500002168,0.0,3.0,0.4
148,5263,0.9948685750002176,0.0,3.0,0.4
149,5284,0.9948481000002185,0.0,3.0,0.3
150,5334,0.9947993500002206,0.6752781059331028,3.0,0.3
151,5357,0.9947769250002215,1.3494314928539097,3.0,0.26666666666666666
152,5380,0.9947545000002225,1.5990058250608854,3.0,0.26666666666666666
153,5403,0.9947320750002234,1.0336928977776552,3.0,0.26666666666666666
154,5426,0.9947096500002244,0.4544271007471252,3.0,0.23333333333333334
155,5449,0.9946872250002253,0.4711987803457305,3.0,0.23333333333333334
156,5472,0.9946648000002263,0.5681061919021886,3.0,0.23333333333333334
157,5495,0.9946423750002272,1.072147176892031,3.0,0.16666666666666666
158,5518,0.9946199500002282,0.8545609148568474,3.0,0.16666666666666666
159,5541,0.9945975250002291,1.3087973549263552,3.0,0.13333333333333333
160,5564,0.9945751000002301,1.3669386465335265,3.0,0.13333333333333333
161,5587,0.994552675000231,0.8335154890082777,3.0,0.13333333333333333
162,5610,0.994530250000232,1.2374501877930015,3.0,0.13333333333333333
163,5633,0.9945078250002329,1.2002748639788479,3.0,0.13333333333333333
164,5729,0.9944142250002369,4.3326691412657965,3.0,0.2
165,5752,0.9943918000002379,0.49325466420850717,3.0,0.13333333333333333
166,5872,0.9942748000002428,3.4470108345340122,3.0,0.2
167,5893,0.9942543250002437,0.5122131417010678,3.0,0.2
168,5916,0.9942319000002446,0.509725115771289,3.0,0.2
169,5939,0.9942094750002456,0.5541998009430245,3.0,0.2
170,5962,0.9941870500002465,0.6966207188088447,3.0,0.2
171,5985,0.9941646250002475,1.2067380048683845,3.0,0.2
172,6008,0.9941422000002484,0.6233396104653366,3.0,0.2
173,6031,0.9941197750002494,0.4396070660732221,3.0,0.16666666666666666
174,6052,0.9940993000002503,0.4665905420843046,3.0,0.16666666666666666
175,6075,0.9940768750002512,0.535895531065762,3.0,0.16666666666666666
176,6098,0.9940544500002522,0.612181615899317,3.0,0.16666666666666666
177,6121,0.9940320250002531,0.5138804813032039,3.0,0.16666666666666666
178,6144,0.9940096000002541,0.5163704453734681,3.0,0.16666666666666666
179,6167,0.993987175000255,0.5832155726529891,3.0,0.16666666666666666
180,6190,0.993964750000256,0.4697356586693786,3.0,0.13333333333333333
181,6309,0.9938487250002609,4.20817598803842,3.0,0.2
182,6330,0.9938282500002618,0.4375444766046712,3.0,0.2
183,6353,0.9938058250002627,0.43479707729420625,3.0,0.2
184,6425,0.9937356250002657,1.4714950508860056,3.0,0.23333333333333334
185,6496,0.9936664000002686,4.082459400728112,3.0,0.26666666666666666
186,6519,0.9936439750002696,0.3465679293003632,3.0,0.26666666666666666
187,6542,0.9936215500002705,0.4196436857164372,3.0,0.26666666666666666
188,6565,0.9935991250002715,0.3595544312192942,3.0,0.26666666666666666
189,6588,0.9935767000002724,0.4504155204631388,3.0,0.26666666666666666
190,6611,0.9935542750002734,0.7029084355162922,3.0,0.26666666666666666
191,6634,0.9935318500002743,0.7021814619365614,3.0,0.26666666666666666
192,6657,0.9935094250002753,0.8382856951211579,3.0,0.26666666666666666
193,6753,0.9934158250002793,2.2574557371353876,3.0,0.3333333333333333
194,6776,0.9933934000002802,0.45750527795462403,3.0,0.26666666666666666
195,6799,0.9933709750002812,0.3888103873250657,3.0,0.26666666666666666
196,6897,0.9932754250002852,2.1862906004098477,3.0,0.26666666666666666
197,6968,0.9932062000002881,2.0105827192164725,3.0,0.3
198,6991,0.9931837750002891,0.503386280441191,3.0,0.3
199,7014,0.99316135000029,0.6292539449641481,3.0,0.3
200,7037,0.993138925000291,0.9138025522697717,3.0,0.3
201,7060,0.993116500000292,1.731006063055247,3.0,0.3
202,7083,0.9930940750002929,1.1837370056891814,3.0,0.3
203,7106,0.9930716500002938,1.4712131898850203,3.0,0.3
204,7129,0.9930492250002948,1.1453669521724805,3.0,0.3
205,7201,0.9929790250002978,1.7605435040895827,3.0,0.3333333333333333
206,7321,0.9928620250003027,2.067325727741263,3.0,0.4
207,7394,0.9927908500003058,1.7682907869821065,3.0,0.43333333333333335
208,7417,0.9927684250003067,0.5574734750553034,3.0,0.43333333333333335
209,7438,0.9927479500003076,0.7008857894688845,3.0,0.43333333333333335
210,7510,0.9926777500003106,4.657424835138954,3.0,0.4666666666666667
211,7533,0.9926553250003115,2.076782860851381,3.0,0.4
212,7556,0.9926329000003125,0.44107961311237887,3.0,0.4
213,7577,0.9926124250003133,0.5751349285565084,3.0,0.4
214,7598,0.9925919500003142,0.2858576570797595,3.0,0.36666666666666664
215,7619,0.9925714750003151,0.2954870366374962,3.0,0.3333333333333333
216,7670,0.9925217500003172,1.0928445732279215,3.0,0.36666666666666664
217,7691,0.992501275000318,0.5239610711869318,3.0,0.36666666666666664
218,7714,0.992478850000319,0.4090912502433639,3.0,0.36666666666666664
219,7783,0.9924115750003218,1.4213961636196473,3.0,0.4
220,7879,0.9923179750003258,1.9026495939251618,3.0,0.4666666666666667
221,7902,0.9922955500003268,0.31146699740565964,3.0,0.4666666666666667
222,7925,0.9922731250003277,0.5162851232453249,3.0,0.4666666666666667
223,8023,0.9921775750003318,2.632987179189513,3.0,0.4666666666666667
224,8094,0.9921083500003347,1.582207630155608,3.0,0.5
225,8166,0.9920381500003377,1.517777156230295,3.0,0.5333333333333333
226,8189,0.9920157250003386,0.3739661001745844,3.0,0.4666666666666667
227,8212,0.9919933000003396,0.40017044916749,3.0,0.43333333333333335
228,8235,0.9919708750003405,0.6775897372572217,3.0,0.43333333333333335
